SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-27-2022,Single Family Residential,3920 Webster St,Oakland,CA,94609,850000,2,1.5,Lower Temescal,1448,4750,1885,,587,,Sold,,,https://www.redfin.com/CA/Oakland/3920-Webster-St-94609/home/1267203,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40977694,N,Y,37.8279184,-122.2607583
PAST SALE,June-21-2022,Single Family Residential,20 Glenwood Ave,Oakland,CA,94611,1420000,3,2.0,Piedmont Avenue,1350,2700,1906,,1052,,Sold,,,https://www.redfin.com/CA/Oakland/20-Glenwood-Ave-94611/home/1157894,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993112,N,Y,37.8280686,-122.249547
PAST SALE,,Multi-Family (2-4 Unit),4160 Howe St,Oakland,CA,94611,1990000,4,3.0,,2184,4375,1905,,911,,,,,https://www.redfin.com/CA/Oakland/4160-Howe-St-94611/home/1375383,,,N,Y,37.827696,-122.2519844
PAST SALE,July-5-2022,Condo/Co-op,414 40Th St #305,Oakland,CA,94609,790000,2,2.0,Temescal,1019,11130,2007,,775,683,Sold,,,https://www.redfin.com/CA/Oakland/414-40th-St-94609/unit-305/home/17186286,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993791,N,Y,37.8286323,-122.2601478
PAST SALE,June-29-2022,Single Family Residential,4169 Webster St,Oakland,CA,94609,1460000,2,1.0,Temescal,1170,3500,1915,,1248,,Sold,,,https://www.redfin.com/CA/Oakland/4169-Webster-St-94609/home/1276083,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994935,N,Y,37.8306609,-122.2604713
PAST SALE,August-5-2022,Single Family Residential,369 38TH St,Oakland,CA,94609,1100000,3,2.5,Lower Temescal,1966,4062,1910,,560,,Sold,,,https://www.redfin.com/CA/Oakland/369-38th-St-94609/home/1981094,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001159,N,Y,37.8262192,-122.2592517
PAST SALE,August-9-2022,Multi-Family (2-4 Unit),455 41St St,Oakland,CA,94609,1240000,8,4.0,Temescal,3380,4400,1916,,367,,Sold,,,https://www.redfin.com/CA/Oakland/455-41st-St-94609/home/1562544,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000621,N,Y,37.8293468,-122.2616888
PAST SALE,August-11-2022,Single Family Residential,112 Echo Ave,Oakland,CA,94611,1860000,5,3.0,Piedmont Avenue,3003,4920,1990,,619,,Sold,,,https://www.redfin.com/CA/Oakland/112-Echo-Ave-94611/home/833765,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997524,N,Y,37.8271512,-122.2475528
PAST SALE,,Single Family Residential,574 61st St,Oakland,CA,94609,800000,4,2.0,,943,4160,1912,,848,,,,,https://www.redfin.com/CA/Oakland/574-61st-St-94609/home/1666255,,,N,Y,37.8474139,-122.2642145
PAST SALE,,Condo/Co-op,598 63rd St,Oakland,CA,94609,1400000,3,2.0,,2102,,1907,,666,,,,,https://www.redfin.com/CA/Oakland/598-63rd-St-94609/home/113106203,,,N,Y,37.8488584,-122.2652294
PAST SALE,July-21-2022,Single Family Residential,588 61St St,Oakland,CA,94609,1250000,3,2.0,North Oakland,1332,4160,1915,,938,,Sold,,,https://www.redfin.com/CA/Oakland/588-61st-St-94609/home/1444576,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997688,N,Y,37.8473629,-122.2647462
PAST SALE,August-18-2022,Single Family Residential,6534 Whitney St,Oakland,CA,94609-1028,1350000,2,1.5,N Oakland,1182,4000,1911,,1142,,Sold,,,https://www.redfin.com/CA/Oakland/6534-Whitney-St-94609/home/1904020,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000323,N,Y,37.8509766,-122.2665629
PAST SALE,July-6-2022,Single Family Residential,1522 Harmon St,Berkeley,CA,94703,1710000,8,4.0,Berkeley,2968,6750,1925,,576,,Sold,,,https://www.redfin.com/CA/Berkeley/1522-Harmon-St-94703/home/712052,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992778,N,Y,37.8487452,-122.2770193
PAST SALE,July-25-2022,Multi-Family (2-4 Unit),887 59Th St,Oakland,CA,94608,1500000,6,4.0,Oakland,3361,5300,1924,,446,,Sold,,,https://www.redfin.com/CA/Oakland/887-59th-St-94608/home/530680,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40981745,N,Y,37.8436771,-122.274361
PAST SALE,,Single Family Residential,819 59th St,Oakland,CA,94609,1030000,3,2.0,,1631,3927,1918,,632,,,,,https://www.redfin.com/CA/Oakland/819-59th-St-94609/home/834064,,,N,Y,37.8439524,-122.2713925
PAST SALE,August-24-2022,Single Family Residential,5881 Flora Cmn,Livermore,CA,94551,1211111,3,2.5,MAGNOLIA COMMON,2083,4398,2013,,581,170,Sold,,,https://www.redfin.com/CA/Livermore/5881-Flora-Cmn-94551/home/50263429,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990296,N,Y,37.7127244,-121.7249117
